Year,Reference Code,Title in English,Title in Traditional Chinese,Title in Simplified Chinese,Organizations concerned,Declared on,Completed on,File Path (English),File Path (Traditional Chinese),File Path (Simplified Chinese),Report Type,ChineseSpecificDITerm,Google Drive Link (EN),Google Drive Link (TC),Google Drive Link (SC)
2003/04,OMB/DI/107,Prevention of Abuse of the Comprehensive Social Security Assistance,防止濫用綜合社會保障援助計劃的機制,,"SWD,LD",2003-05,2003-12-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_107_Summary_SWD_EN_Prevention_of_Abuse_of_the_Comprehensive_Social_Security_Assistance.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_DI_107_摘要_SWD_TC_防止濫用綜合社會保障援助計劃的機制.pdf,,DI,,https://drive.google.com/file/d/1slAUyoMTbuafVu5_LJTWGwKlMGg9pGlY/view?usp=drivesdk,https://drive.google.com/file/d/1ewBAjBeyvVMdqD1wqDFVYBNuPjA-6GSF/view?usp=drivesdk,
2003/04,OMB/DI/110,The Assistance Provided by Home Affairs Department to Owners and Owners' Corporations in Managing and Maintaining their Buildings,民政事務總署在大廈管理及維修方面為業主和業主立案法團提供的協助,,"HAD,BD,HD,ICAC,LandsD,LD,HKPF,FSD,FEHD,EMSD,EPD,DSD,WSD,CEDD,HAB,FHB,SB",,2003-11,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_110_Summary_HAD_EN_The_Assistance_Provided_by_Home_Affairs_Department_to_Owners_and_Owners'_Corporations_in_Managing_and_Maintaining_their_Buildings.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_DI_110_摘要_HAD_TC_民政事務總署在大廈管理及維修方面為業主和業主立案法團提供的協助.pdf,,DI,直接調查,https://drive.google.com/file/d/1RURvUGkoOVf9Kk2xrouE0Rx1znvC296n/view?usp=drivesdk,https://drive.google.com/file/d/1pYq7DdZsp1xIXNLjHf2wNoCVN93t-nVR/view?usp=drivesdk,
2003/04,OMB 2002/4452,Complaint against the Home Affairs Department for maladministration in assisting an owner to obtain the ownership records of an estate free of charge,投訴民政事務總署在協助業主免費索取某屋苑全體業主名冊一事上行政失當,投诉民政事务总署在协助业主免费索取某屋苑全体业主名册一事上行政失当,HAD,,2003-08-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2002_4452_Summary_HAD_EN_Complaint_against_the_Home_Affairs_Department_for_maladministration_in_assisting_an_owner_to_obtain_the_ownership_records_of_an_estate_free_of_charge.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2002_4452_摘要_HAD_TC_投訴民政事務總署在協助業主免費索取某屋苑全體業主名冊一事上行政失當.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2002_4452_摘要_HAD_SC_投诉民政事务总署在协助业主免费索取某屋苑全体业主名册一事上行政失当.pdf,Complaint,,https://drive.google.com/file/d/1sRWpwT7KZ6k1l6xDPBj3RgDQmCGOrRbt/view?usp=drivesdk,https://drive.google.com/file/d/1kvtN2YGh2Wd78dxAr7-q44klAbRVGZ8r/view?usp=drivesdk,https://drive.google.com/file/d/1ESz9_-MGoMbMqYahLBhhOlfUTIKbs_0q/view?usp=drivesdk
2003/04,OMB/2002/4610,Complaint against the Housing Department for ineffective supervision of a property services company which resulted in prolonged occupation of venues in a public housing estate,房屋署對物業管理承辦商監管不力以致公共屋邨公眾用地被長期佔用,,HD,,2003-08-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2002_4610_Summary_HD_EN_Complaint_against_the_Housing_Department_for_ineffective_supervision_of_a_property_services_company_which_resulted_in_prolonged_occupation_of_venues_in_a_public_housing_estate.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2002_4610_摘要_HD_SC_房屋署对物业管理承办商监管不力以致公共屋邨公众用地被长期占用.pdf,,Complaint,,https://drive.google.com/file/d/1bQKqgWAThO7VhkIVHQUC5kVBJ7BC82pD/view?usp=drivesdk,https://drive.google.com/file/d/1KI0npk1xsB_aY8LV1B-ClaPCY-iwknvF/view?usp=drivesdk,
2003/04,OMB_WP_14_1_S.F.103,The Operation of the Integrated Call Centre,綜合電話查詢中心的運作,,"EU_HK,1823,WSD,LandsD,HKPF",2002-10-04,2003-07-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Full Report_EU_HK_EN_The_Operation_of_the_Integrated_Call_Centre.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F.103_摘要_1823_TC_綜合電話查詢中心的運作.pdf,,DI,直接調查,https://drive.google.com/file/d/1wcKj_sMtkX5Faq2bmf_ZV7kA8vAhmMRI/view?usp=drivesdk,https://drive.google.com/file/d/1VKuFuaJQcpMCYrO2GFKuoxApf0xJV7Ok/view?usp=drivesdk,
2003/04,OMB/DI/104,Enforcement of Education Ordinance on Universal Basic Education,根據《教育條例》推行普及基礎教育的情況,,"EDB,HKPF",,2003-05,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Summary_EDB_EN_Enforcement_of_Education_Ordinance_on_Universal_Basic_Education.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_DI_104_摘要_EDB_TC_根據《教育條例》推行普及基礎教育的情況.pdf,,DI,,https://drive.google.com/file/d/1ElXdbRJhjddoy_jrZlO-zVLoC8WC7Lqo/view?usp=drivesdk,https://drive.google.com/file/d/1zUVa_fVnLpJY4kCRFZaKOmZCIWGbcFPM/view?usp=drivesdk,
2002/03,OMB/WP/14/1 S.F. 102,The Role of Home Affairs Department in Facilitating the Formation of Owners' Corporations,民政事務總署在協助成立業主立案法團方面所擔當的角色,,HAD,,2003-03,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Full Report_HAD_EN_The_Role_of_Home_Affairs_Department_in_Facilitating_the_Formation_of_Owners'_Corporations.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F.102_摘要_HAD_TC_民政事務總署在協助成立業主立案法團方面所擔當的角色.pdf,,DI,直接調查,https://drive.google.com/file/d/1vALPgldaiq6CIyVTJ5x-AmhrHRFJOUpu/view?usp=drivesdk,https://drive.google.com/file/d/1mNxbGm8-pdVC695KSoN6MAGHJ4nW-h4e/view?usp=drivesdk,
2002/03,OMB/2001/3407-3408 & OMB/2002/0472,"Complaint against Drainage Services Department, Home Affairs Department and Lands Department for dodging responsibility to repair a damaged stream bank /retaining wall adjacent to a house",投訴渠務署、民政事務總署和地政總署在維修某棟房屋附近損壞的河堤/護土牆一事上推卸責任,渠务署、民政事务总署和地政总署就维修损毁河堤护土墙推卸责任,"DSD,HAD,LandsD,CEDD",2000-06,2003-03-01,"ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2001_3407-8_&_2002_0472_Summary_DSD_EN_Complaint_against_Drainage_Services_Department,_Home_Affairs_Department_and_Lands_Department_for_dodging_responsibility_to_repair_a_damaged_stream_bank__retaining_wall_adjacent_to_a_house.pdf","ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2001_3407-3408,_OMB_2002_0472_摘要_DSD_TC_投訴渠務署、民政事務總署和地政總署在維修某棟房屋附近損壞的河堤_護土牆一事上推卸責任.pdf",ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2001_3407-3408;_OMB_2002_0472_摘要_SC_渠务署、民政事务总署和地政总署就维修损毁河堤护土墙推卸责任.pdf,Complaint,,https://drive.google.com/file/d/1roKgtv4-lQ4D2aM1wrvvHvT065gs21UZ/view?usp=drivesdk,https://drive.google.com/file/d/1SRwfJuIlu2jWFonXtDGJL_CD1EkOzJe7/view?usp=drivesdk,https://drive.google.com/file/d/1cqJRRPPq2t5n77msT27KXo1yk5JQ_ORN/view?usp=drivesdk
2002/03,OMB 2002/1497,Fire Services Department improperly handling an application for Fire Services Certificate,消防處處理消防證書申請不當,投诉消防处在某宗消防证书申请上处理不当,"FSD,FEHD,BD",,2003-02-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2002_1497_Summary_FSD_EN_Fire_Services_Department_improperly_handling_an_application_for_Fire_Services_Certificate.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2002_1497_摘要_FSD_TC_消防處處理消防證書申請不當.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2002_1497_摘要_FSD_SC_投诉消防处在某宗消防证书申请上处理不当.pdf,Complaint,,https://drive.google.com/file/d/1teVUUUh1K-kvoRhnhcNnHH05bfSL3Shc/view?usp=drivesdk,https://drive.google.com/file/d/1-ga1fkr8dt0BA5pgn_NeXS8UjhyydWFk/view?usp=drivesdk,https://drive.google.com/file/d/1RaPYknet6d91BdxlWYs7N4143nCiII4v/view?usp=drivesdk
2002/03,OMB/WP/14/1 S.F.98,Monitoring of Charitable Fund Raising Activities,監管慈善籌款活動的安排,,SWD,2002-03,2003-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Full Report_SWD_EN_Monitoring_of_Charitable_Fund_Raising_Activities.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F.98_摘要_SWD_TC_監管慈善籌款活動的安排.pdf,,DI,直接調查,https://drive.google.com/file/d/1AptJQ6rpLXXTpg2B7U2cOw4pKVaO795O/view?usp=drivesdk,https://drive.google.com/file/d/1paNOmVD8h1ZtAfQaomh0DZI8E5AUwy07/view?usp=drivesdk,
2002/03,"OMB/2002/1204, OMB/2002/1975",Mismanagement by Hong Kong Housing Authority and Housing Department in the sell-back of an HOS flat,投訴香港房屋委員會和房屋署處理回售居屋單位失當,投诉香港房屋委员会和房屋署处理回售居屋单位失当,"HA,HD",,2003-02-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2002_1204_Summary_HD_EN_Mismanagement_by_Hong_Kong_Housing_Authority_and_Housing_Department_in_the_sell-back_of_an_HOS_flat.pdf,"ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2002_1204,_OMB_2002_1975_摘要_HD_TC_投訴香港房屋委員會和房屋署處理回售居屋單位失當.pdf",ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2002_1204_摘要_HD_SC_投诉香港房屋委员会和房屋署处理回售居屋单位失当.pdf,Complaint,,https://drive.google.com/file/d/1WL3yjGWkOoB9thrSxDqpXJGfLi7tRrIh/view?usp=drivesdk,https://drive.google.com/file/d/1u4_6tAK8yXt7hAzfK5uh0IIBpzO4qhd1/view?usp=drivesdk,https://drive.google.com/file/d/1vIU3fKlnwchZbfc6wSjCrc-KAZiERU_v/view?usp=drivesdk
2002/03,OMB 2001/2683,Complaint against Buildings Department for impropriety in handling the maintenance of the external walls of a Building,投訴屋宇署在某大厦的外牆維修事宜上處理不當,投诉屋宇署在某大厦的外墙维修事宜上处理不当,BD,,2002-11-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2001_2683_Summary_BD_EN_Complaint_against_Buildings_Department_for_impropriety_in_handling_the_maintenance_of_the_external_walls_of_a_Building.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2001_2683_摘要_BD_TC_投訴屋宇署在某大厦的外牆維修事宜上處理不當.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2001_2683_摘要_BD_SC_投诉屋宇署在某大厦的外墙维修事宜上处理不当.pdf,Complaint,,https://drive.google.com/file/d/1DqKNIjejwo9NDplMMhCRC7ehujnAzolL/view?usp=drivesdk,https://drive.google.com/file/d/13Yl9C0R_PhZtkN0YJJQNdx5XbCtllyGW/view?usp=drivesdk,https://drive.google.com/file/d/1W7K1NhuSdyphHC-YU50KMIcYWwswJo-2/view?usp=drivesdk
2002/03,OMB/WP/14/1/S.F.95,The Mechanism for Handling Missing Patients in HA Hospitals,醫院管理局轄下醫院處理病人失蹤的機制,,"HA,HKPF",2001-09,2002-11-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Full Report_HA_EN_The_Mechanism_for_Handling_Missing_Patients_in_HA_Hospitals.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F.95_摘要_HA_TC_醫院管理局轄下醫院處理病人失蹤的機制.pdf,,DI,直接調查,https://drive.google.com/file/d/13p3CNG2EP1Sxry-5XEd-teD7ZPu1utvW/view?usp=drivesdk,https://drive.google.com/file/d/1i8W2OKAPjSB7ejGKADfQYHoqoWAdWBN-/view?usp=drivesdk,
2002/03,OMB 2001/2498,Complaint against Buildings Department for impropriety in handling the repair of a party wall,屋宇署在維修共用牆一事上處理不當,屋宇署在维修共享墙一事上处理不当,"BD,LandsD",,2002-11-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2001_2498_Summary_BD_EN_Complaint_against_Buildings_Department_for_impropriety_in_handling_the_repair_of_a_party_wall.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2001_2498_摘要_BD_TC_屋宇署在維修共用牆一事上處理不當.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2001_2498_摘要_BD_SC_屋宇署在维修共享墙一事上处理不当.pdf,Complaint,,https://drive.google.com/file/d/17LSWNDFhs_Oc8lW3jgvyHhRz_7ZPuSUL/view?usp=drivesdk,https://drive.google.com/file/d/1NmwG3EjS3iWDpW8RxKmpY_ASjkuvwpGI/view?usp=drivesdk,https://drive.google.com/file/d/1AQT-8SCQLH_5BA0-NrxSrmz9CakLEVk2/view?usp=drivesdk
2002/03,OMB/WP/14/1 S.F.101,Administration of Vehicle Registration Marks Auctions,拍賣車輛登記號碼的安排,,"TD,HKPF",,2002-10,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_TD_EN_Administration_of_Vehicle_Registration_Marks_Auctions.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F.101_摘要_TD_TC_拍賣車輛登記號碼的安排.pdf,,DI,,https://drive.google.com/file/d/1ZAZOAjReAV3vh3tJHH_xkqBlco1b6My3/view?usp=drivesdk,https://drive.google.com/file/d/1ZGhNa4coHhnMiBzHb8JB73tpvCj2gTTp/view?usp=drivesdk,
2002/03,OMB 2002/0688,Complaint against Housing Department for delaying the processing of application for Autopay and unreasonably refusing the complainant to use Payment by Phone Service to pay rent,,投诉房屋署拖延办理「自动转账」申请及无理拒绝投诉人用「缴费聆」交租,"HD,RVD,WSD",,2002-10,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2002_0688_Summary_HD_EN_Complaint_against_Housing_Department_for_delaying_the_processing_of_application_for_Autopay_and_unreasonably_refusing_the_complainant_to_use_Payment_by_Phone_Service_to_pay_rent.pdf,,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2002_0688_摘要_HD_SC_投诉房屋署拖延办理「自动转账」申请及无理拒绝投诉人用「缴费聆」交租.pdf,Complaint,,https://drive.google.com/file/d/1Nbbnr1eNm-iomvM6FqxydOUFKLqy7qYT/view?usp=drivesdk,,https://drive.google.com/file/d/1j3_8rSbmhtTxQl96A_xyAEVibagyq5R3/view?usp=drivesdk
2002/03,OMB/2002/0526,Complaint against Housing Department for collecting excessive debris removal charge,投訴房屋署濫收泥頭費,,"HD,LandsD",,2002-08-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2002_0526_Summary_HD_EN_Complaint_against_Housing_Department_for_collecting_excessive_debris_removal_charge.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2002_0526_摘要_HD_TC_投訴房屋署濫收泥頭費.pdf,,Complaint,,https://drive.google.com/file/d/1RhioZRWeKW4j4sqSSqb3JVHCoTMbJh1Z/view?usp=drivesdk,https://drive.google.com/file/d/14th43OCDf2ht8jlvcwfsuX_BdxO_N10Z/view?usp=drivesdk,
2002/03,OMB/WP/14/1 S.F.92,Funding of Sports Programmes by Hong Kong Sports Development Board,香港康體發展局資助體育活動的安排,,HAB,2001-09-28,2002-08-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_WP_14_1_S.F.92_Full Report_EN_Funding_of_Sports_Programmes_by_Hong_Kong_Sports_Development_Board.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F.92_摘要_TC_香港康體發展局資助體育活動的安排.pdf,,DI,,https://drive.google.com/file/d/1l3Htz3q4cZwVJs2064o9XAlsFovB2R0H/view?usp=drivesdk,https://drive.google.com/file/d/1LAzjW4FFy3SxwF6hTn7SSDM3_vUk7R2z/view?usp=drivesdk,
2002/03,OMB 2002/0534,Complaint against Leisure and Cultural Services Department for improper procedures of handling books returned by borrowers,投訴康樂及文化事務署處理讀者歸還書籍的程序不當,,LCSD,,2002-08-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2002_0534_Summary_LCSD_EN_Complaint_against_Leisure_and_Cultural_Services_Department_for_improper_procedures_of_handling_books_returned_by_borrowers.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2002_0534_摘要_LCSD_TC_投訴康樂及文化事務署處理讀者歸還書籍的程序不當.pdf,,Complaint,,https://drive.google.com/file/d/1uo8uloXnP4NjW6dSGq5tIpyrAXJ_fotY/view?usp=drivesdk,https://drive.google.com/file/d/1pihPZjOBtlSmGgHeNNPpJWjdGktX17zn/view?usp=drivesdk,
2002/03,OMB 2001/0857,Complaint against the Leisure and Cultural Services Department for unreasonably rejecting applications for hiring of its venues,投訴康樂及文化事務署無理拒絕租用場地的申請,,LCSD,,2002-07-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2001_0857_Summary_LCSD_EN_Complaint_against_the_Leisure_and_Cultural_Services_Department_for_unreasonably_rejecting_applications_for_hiring_of_its_venues.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2001_0857_摘要_LCSD_TC_投訴康樂及文化事務署無理拒絕租用場地的申請.pdf,,Complaint,,https://drive.google.com/file/d/14Sv-UEpnPf10VOf3PXcVEUWX9hFSFEvz/view?usp=drivesdk,https://drive.google.com/file/d/1aavtpcPHNX3zMSbsNgF6p1B_ywUTm_Il/view?usp=drivesdk,
2002/03,OMB 2001/0611,Complaint against the Leisure and Cultural Services Department for tolerating improper teaching activities by swimming clubs in public swimming pools,投訴康樂及文化事務署容許游泳會在公眾泳池違規教授泳術妨礙其他泳客,,LCSD,,2002-07,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2001_0611_Summary_LCSD_EN_Complaint_against_the_Leisure_and_Cultural_Services_Department_for_tolerating_improper_teaching_activities_by_swimming_clubs_in_public_swimming_pools.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2001_0611_摘要_LCSD_TC_投訴康樂及文化事務署容許游泳會在公眾泳池違規教授泳術妨礙其他泳客.pdf,,Complaint,,https://drive.google.com/file/d/1UiMWL26e92grmaMAyWu7WXuQfMa8Csro/view?usp=drivesdk,https://drive.google.com/file/d/1yvMkz18X9n3IMQMNhCnyRVUa0rnHQRQJ/view?usp=drivesdk,
2002/03,OMB/WP/14/1/S.F.99,Education Department's Contingency and Relief Measures for the Secondary School Places Allocation Exercise 2001,教育署為分配二零零一年中學學位而作出的應變及紓緩措施,,EDB,2001-09-27,2002-05,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_WP_14_1_S.F._99_Summary_EDB_EN_Education_Department's_Contingency_and_Relief_Measures_for_the_Secondary_School_Places_Allocation_Exercise_2001.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F.99_摘要_EDB_TC_教育署為分配二零零一年中學學位而作出的應變及紓緩措施.pdf,,DI,直接調查,https://drive.google.com/file/d/12BVbGw93NGJ-9wjM9lvOn0w-c-6agxZy/view?usp=drivesdk,https://drive.google.com/file/d/1NT4ALM40JuoYv4lO0KKNmdwcvrHnqnyx/view?usp=drivesdk,
2001/02,OMB/WP/14/1 S.F. 86,Management of Construction Projects by the Housing Authority and the Housing Department,有關房屋委員會及房屋署管理建築工程事宜的調查,,"HA,HD,HB,BD",2000-05-31,2002-03-05,"ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_WP_14_1_S.F._86_Full Report_HA,HD_EN_Management_of_Construction_Projects_by_the_Housing_Authority_and_the_Housing_Department.pdf",ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F._86_摘要_HA_TC_有關房屋委員會及房屋署管理建築工程事宜的調查.pdf,,DI,,https://drive.google.com/file/d/1D48O1NgHMqm60F8DUSPnp6rg0lLAc2pc/view?usp=drivesdk,https://drive.google.com/file/d/1Yk1a_cN3pbkvxmhOt9axdOxkBG0OUqk2/view?usp=drivesdk,
2001/02,OMB_WP_14_1_S.F.91,The Mechanism for Enforcing the Prohibition of Smoking in No Smoking Areas and Public Transport Carriers,在禁煙區及公共交通工具上執行禁止吸煙法例的機制,,"AA,DH,EMSD,FEHD,FHB,HA,HKPF,LCSD,MD,MTRC,TD",2001-05,2002-03,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Full Report_FHB_EN_The_Mechanism_for_Enforcing_the_Prohibition_of_Smoking_in_No_Smoking_Areas_and_Public_Transport_Carriers.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F.91_摘要_FHB_TC_在禁煙區及公共交通工具上執行禁止吸煙法例的機制.pdf,,DI,直接調查,https://drive.google.com/file/d/1J3gFxn0N9o4JdrWfh9EmrU7Ihyl3DxdJ/view?usp=drivesdk,https://drive.google.com/file/d/1-AVggMNXDeKlccID1ab1RQCSbCV83kLM/view?usp=drivesdk,
2001/02,OMB/WP/14/1/S.F.93,Administration of Public Examinations,有關公開考試安排的調查,,"EDB,ICAC",2001-05-18,2002-03,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Full Report_EN_Administration_of_Public_Examinations.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F.93_摘要_TC_有關公開考試安排的調查.pdf,,DI,直接調查,https://drive.google.com/file/d/1iLuFZ_HZ-KDaV60k8X-NcHyPgVMgFsBM/view?usp=drivesdk,https://drive.google.com/file/d/1fRRZ1p4AltayLvy_crw4VBxyDGtUn3UC/view?usp=drivesdk,
2001/02,OMB 2000/2138,Complaint against Housing Department regarding the Voluntary Departure Scheme and Management Buy-Out Option,對房屋署處理自願離職及員工自組公司計劃的投訴,投诉房屋署处理自愿离职及员工自组公司方案,"HD,HA",,2001-12-03,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2000_2138_Summary_HD_EN_Complaint_against_Housing_Department_regarding_the_Voluntary_Departure_Scheme_and_Management_Buy-Out_Option.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2000_2138_摘要_HD_TC_對房屋署處理自願離職及員工自組公司計劃的投訴.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2000_2138_摘要_HD_SC_投诉房屋署处理自愿离职及员工自组公司方案.pdf,Complaint,,https://drive.google.com/file/d/1B4cRNJ_s9DyU0eNFAPKB7Z0RSBH7MfvW/view?usp=drivesdk,https://drive.google.com/file/d/18Mec9JS8OmsUT3g-spGQbpezEJJ7p9J0/view?usp=drivesdk,https://drive.google.com/file/d/1W1Wumkee0Geh_RnWINoD3gc4rVEw3ee0/view?usp=drivesdk
2001/02,OMB 2000/2834,Complaint against the staff of the Kowloon-Canton Railway Corporation for failure to follow the ticket-checking procedure properly,九廣鐵路公司職員在執行驗票工作時程式失當,,MTRC,2000-06,2001-12-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2000_2834_Summary_MTRC_EN_Complaint_against_the_staff_of_the_Kowloon-Canton_Railway_Corporation_for_failure_to_follow_the_ticket-checking_procedure_properly.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2000_2834_摘要_MTRC_TC_九廣鐵路公司職員在執行驗票工作時程式失當.pdf,,Complaint,,https://drive.google.com/file/d/1uCqFm4ziGGNz_fDYJjHA8H7vDcT0CbWA/view?usp=drivesdk,https://drive.google.com/file/d/1frrPIeHlS8-jG7uXuuw9n01dEbmuYSNi/view?usp=drivesdk,
2001/02,OMB 2001/1029,Complaint against the Leisure and Cultural Services Department for failing to properly manage licensed restaurant premises and recovery of reinstatement costs,"投訴康樂及文化事務署沒有妥善管理投訴人所承租餐廳的「經營權適用範圍」,以及向他追討的修復工程費用過高",,LCSD,,2001-12-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2001_1029_Summary_LCSD_EN_Complaint_against_the_Leisure_and_Cultural_Services_Department_for_failing_to_properly_manage_licensed_restaurant_premises_and_recovery_of_reinstatement_costs.pdf,"ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2001_1029_摘要_LCSD_TC_投訴康樂及文化事務署沒有妥善管理投訴人所承租餐廳的「經營權適用範圍」,以及向他追討的修復工程費用過高.pdf",,Complaint,,https://drive.google.com/file/d/1vc_psWYkhQwK43BRTLqVZpAJB2TgRy1v/view?usp=drivesdk,https://drive.google.com/file/d/1j8aR0j6CQa91qYnyjE_AiDpy14VFOzw4/view?usp=drivesdk,
2001/02,"OMB/2000/1432, OMB/2000/1433",Complaint against Government Supplies Department and Hospital Authority for premature award of contract for supply of medical oxygen and containers,投訴政府物料供應處及醫院管理局過早批出醫療用氧氣及容器合約,政府物料供应处及医院管理局过早批出医疗用氧气及容器合约,"GLD,HA,DH",,2001-09,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2000_1432-1433_Summary_GLD_EN_Complaint_against_Government_Supplies_Department_and_Hospital_Authority_for_premature_award_of_contract_for_supply_of_medical_oxygen_and_containers.pdf,"ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2000_1432,_OMB_2000_1433_摘要_GLD_TC_投訴政府物料供應處及醫院管理局過早批出醫療用氧氣及容器合約.pdf","ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2000_1432,_OMB_2000_1433_新闻稿_SC_政府物料供应处及医院管理局过早批出医疗用氧气及容器合约.pdf",Complaint,,https://drive.google.com/file/d/1CMGjuMLcGgVFVkWdy6WL0HMglNae2aX4/view?usp=drivesdk,https://drive.google.com/file/d/1i4tmDvO4pZQ636k0sisp2FP8R-KNJjE6/view?usp=drivesdk,https://drive.google.com/file/d/1lQjcnPAaokKxDqCf2pjoE0xwcKGNsEbw/view?usp=drivesdk
